load,windall,windallsigma,windnorth,windnorthsigma,windsouth,windsouthsigma
32638,5337,2341,4290,3197,1047,856
33170,6203,3009,5029,4148,1174,1139
33415,6477,3315,5115,4557,1362,1242
33243,6292,2946,4779,4264,1513,1318
32907,6170,2787,4614,4208,1556,1421
32572,5924,2586,4391,4002,1533,1416
32144,5603,2200,3987,3476,1616,1276
31775,5691,1925,3941,3365,1750,1440
31759,5696,1577,3936,2981,1760,1404
32291,6118,2078,4157,3833,1961,1755
32813,5517,1989,3732,3900,1785,1911
32302,4327,1169,3059,2381,1268,1212
31459,4325,1369,3025,2438,1300,1069
30157,4419,1249,3010,2323,1409,1074
28344,4720,1386,3193,2831,1527,1445
26881,4308,1248,2780,2615,1528,1367
25913,3730,986,2384,2014,1346,1261
25448,3347,969,2023,1757,1324,1162
25255,3037,944,1787,1509,1250,1234
25509,2533,924,1422,945,1111,932
26384,2428,886,1214,877,1214,972
27844,2235,863,1039,676,1196,1053
29496,1956,794,856,488,1100,912
30715,1797,786,619,419,1178,971
31578,1379,854,257,140,1122,994
31687,929,545,172,14,757,559
31209,854,576,126,5,728,581
30395,674,482,104,1,570,483
29592,594,534,57,1,537,535
28916,401,237,23,1,378,237
28588,383,224,33,1,350,225
28458,381,205,44,1,337,204
28683,373,207,49,1,324,206
29266,366,188,124,1,242,187
30873,426,67,303,1,123,66
30768,766,186,623,108,143,78
30155,1052,404,856,288,196,116
28996,1291,749,1052,527,239,222
27374,1422,865,1134,766,288,330
26106,1411,832,1102,692,309,355
25397,1438,820,1066,750,372,400
25037,1445,826,986,710,459,406
24977,1484,852,1014,673,470,461
25164,1351,728,886,611,465,404
25791,1223,627,771,568,452,351
26894,1149,577,761,466,388,345
28241,1155,560,744,445,411,337
29258,1135,521,828,393,307,328
29853,1130,569,735,482,395,298
29659,922,465,573,289,349,310
29220,774,358,531,239,243,276
28992,729,382,457,331,272,295
28712,522,317,293,144,229,235
28373,456,254,264,33,192,221
28268,470,313,266,68,204,245
28316,467,255,290,44,177,211
28551,510,200,361,54,149,146
29283,683,220,567,122,116,98
31615,887,232,833,201,54,31
31629,1512,717,1424,678,88,39
30687,2179,1086,1986,1182,193,96
28826,2939,1866,2668,2074,271,208
26773,3173,1812,2860,2026,313,214
25462,3702,2316,3308,2621,394,305
24681,4025,2397,3570,2776,455,379
24621,4402,2578,3812,3007,590,429
24947,4796,2839,4023,3442,773,603
25926,4758,2479,3945,3205,813,726
28541,4664,2241,3827,2894,837,653
32807,4554,2071,3683,2770,871,699
34839,4544,2140,3604,2906,940,766
34364,4400,2142,3677,2836,723,694
33832,4067,2793,3554,3351,513,558
33484,2910,1594,2506,1818,404,224
32899,2574,1199,2219,1413,355,214
32396,2468,1316,2132,1563,336,247
32259,2002,1124,1697,1349,305,225
32079,1403,720,1182,573,221,147
32008,1320,593,1087,484,233,109
32104,1394,632,1105,503,289,129
31908,1555,845,1209,638,346,207
32321,1657,886,1291,797,366,236
34027,1826,897,1482,734,344,163
33569,2633,1151,2181,1389,452,238
32118,3590,1998,2958,2360,632,362
29641,4201,2378,3559,2868,642,490
27233,4595,2800,3911,3249,684,449
25753,4862,3187,4140,3745,722,558
25010,4570,2959,3979,3463,591,504
24781,4303,2879,3732,3238,571,359
24936,4076,2345,3483,2677,593,332
25728,4335,2791,3568,3273,767,482
28125,3906,2578,3251,3249,655,671
32292,2819,1572,2329,1922,490,350
34122,2406,1178,1945,1481,461,303
33260,2140,906,1708,1207,432,301
32811,1790,841,1422,1122,368,314
32614,1157,538,821,418,336,120
32491,890,404,532,280,358,124
32414,676,422,264,123,412,299
32655,229,28,44,1,185,27
32886,268,72,28,2,240,70
33236,374,172,31,1,343,171
33577,437,188,23,2,414,186
33381,566,305,20,1,546,306
33333,617,367,53,1,564,368
34732,775,406,180,6,595,400
34236,991,458,396,48,595,410
32623,1220,673,603,202,617,483
30091,1394,686,803,396,591,435
27288,1516,657,1033,534,483,345
25452,1803,723,1286,772,517,284
24418,2114,905,1568,977,546,312
23915,2426,980,1880,1355,546,375
23743,2460,1231,1964,1602,496,371
24319,2277,1163,1760,1455,517,292
26383,2042,956,1577,1036,465,239
30218,2068,974,1633,1288,435,314
31984,1636,872,1301,713,335,159
31480,1550,910,1238,832,312,210
32028,1041,671,747,578,294,93
32899,514,158,176,125,338,33
33740,311,108,65,4,246,104
34470,201,16,31,1,170,15
35601,229,30,42,1,187,29
36656,322,110,53,1,269,109
37630,463,225,59,1,404,224
38444,551,293,59,1,492,294
38161,663,358,75,2,588,360
36853,759,435,163,14,596,449
36211,949,494,458,70,491,424
35233,1283,657,785,353,498,304
34214,1657,911,1066,724,591,364
31800,1901,941,1361,898,540,397
28746,2160,959,1692,1049,468,321
26612,2690,1229,2231,1571,459,342
25380,2895,1414,2473,1628,422,214
24684,3388,1930,2953,2186,435,256
24377,3717,2474,3348,2796,369,322
24747,3729,2706,3356,2954,373,248
26592,3692,2614,3303,2937,389,323
30185,3533,2414,3152,2772,381,358
32011,3359,2425,2966,2852,393,427
31644,2804,1835,2415,2136,389,301
32459,2412,1496,2064,1752,348,256
33748,2006,1204,1589,1364,417,160
35053,1487,698,1142,539,345,159
36374,1352,518,987,416,365,102
37969,1328,523,898,352,430,171
39272,1385,607,966,292,419,315
40392,1375,504,932,253,443,251
41089,1706,945,1087,506,619,439
40579,1745,955,1079,516,666,515
39511,1787,971,1120,626,667,532
39799,1836,906,1388,543,448,363
38600,2825,1109,2251,1587,574,478
36407,3801,2039,3077,2690,724,651
33538,4499,2572,3730,3264,769,692
30301,4901,2819,4160,3458,741,639
27966,5381,3058,4516,3627,865,569
26365,6140,3728,5158,4507,982,779
25169,6305,4124,5354,4922,951,798
24807,6048,4135,5176,4807,872,672
25262,5831,3806,4989,4426,842,620
27082,5915,3825,5075,4485,840,660
30779,5969,3930,5087,4615,882,685
32500,5876,3811,5111,4541,765,730
32134,5491,3763,4742,4313,749,550
33356,4826,3459,4159,4034,667,575
35022,3786,2119,3074,2481,712,362
36544,3627,1506,2868,1935,759,429
37879,4035,1814,3106,2472,929,658
39496,3807,1619,2786,2406,1021,787
40722,3256,987,2141,1731,1115,744
41664,2987,954,1746,1311,1241,957
41920,2815,954,1505,1110,1310,1091
40917,2661,949,1345,1004,1316,1061
39233,2705,956,1502,1040,1203,1055
38836,2958,979,2103,1060,855,713
37420,4287,1463,3333,2169,954,706
35820,5847,2762,4783,3725,1064,963
33724,6667,3977,5451,4990,1216,1013
31196,6625,3835,5454,4870,1171,1035
28906,6566,3855,5522,4898,1044,1043
27324,6294,3926,5311,4807,983,881
26187,5906,3593,4961,4346,945,753
25521,5655,3460,4696,4259,959,799
25233,4957,2918,4052,3673,905,755
25581,3839,1876,3129,2447,710,571
26604,3364,2168,2742,2788,622,620
27794,2210,1171,1807,1460,403,289
28905,1847,882,1440,901,407,175
30976,2097,971,1671,1385,426,414
33159,1694,863,1093,780,601,191
34965,1708,834,1060,663,648,453
36390,1474,865,849,491,625,397
37448,1320,822,420,409,900,504
37893,1008,626,144,19,864,645
38027,1038,649,143,19,895,668
38003,1265,738,287,24,978,762
37176,1486,708,545,70,941,682
36316,1933,903,961,312,972,770
36449,2349,967,1526,652,823,789
35250,2710,976,1603,1286,1107,725
33653,2493,942,1522,831,971,757
31646,2735,978,1756,1313,979,999
29391,2315,969,1556,1113,759,705
26953,1676,867,1203,618,473,249
25419,1676,959,1245,770,431,310
24468,2874,1723,1859,1266,1015,677
23834,1163,527,794,276,369,251
23499,1240,831,833,539,407,292
23474,965,457,662,334,303,123
23838,837,374,586,241,251,133
24617,654,184,364,112,290,72
25553,746,241,479,87,267,154
27619,664,202,451,97,213,105
29389,454,438,97,209,357,251
30709,119,2,2,1,117,1
32133,183,95,4,1,179,94
33512,187,152,15,1,172,151
34710,187,70,11,1,176,69
35551,250,101,13,1,237,100
35914,285,183,35,5,250,188
35730,301,180,48,15,253,165
35694,285,180,88,28,197,152
36602,294,29,169,13,125,16
35646,748,159,575,74,173,85
34022,1435,674,1227,534,208,140
32100,1847,859,1675,792,172,103
29505,2529,1276,2367,1385,162,109
26991,3089,1741,2855,1838,234,97
25210,3572,2133,3191,2297,381,164
24183,4040,2943,3563,3378,477,435
23703,3279,2059,2921,2386,358,327
23652,2980,1994,2665,2250,315,256
24283,2781,2515,2563,2842,218,327
26417,2088,1664,1958,1812,130,148
29959,1964,1159,1786,1256,178,97
30932,2360,1521,2100,1675,260,154
31758,2472,1351,2165,1557,307,206
33171,2824,1796,2482,2106,342,310
35181,2766,1286,2450,1508,316,222
36707,3513,1999,3068,2302,445,303
38150,3886,2523,3336,2986,550,463
39276,3401,2139,2846,2607,555,468
39826,2699,1447,2232,1823,467,376
39770,2130,909,1679,1219,451,352
39283,1641,867,1154,780,487,323
38785,1212,710,698,434,514,276
39580,964,407,545,188,419,219
38444,1024,462,593,220,431,242
36742,1062,535,594,257,468,278
34342,1087,670,540,348,547,372
30924,931,424,452,151,479,273
27921,955,517,464,133,491,384
25936,975,460,518,126,457,334
24865,1186,490,613,172,573,318
24133,1504,828,1023,375,481,695
23983,1365,706,948,476,417,230
24514,1358,631,940,444,418,187
26547,1609,822,1068,582,541,340
30227,1755,850,1076,615,679,411
30909,1862,846,1122,689,740,642
31477,1556,805,986,516,570,474
32056,1334,755,767,462,567,436
32722,1024,474,613,141,411,333
33223,1038,435,626,105,412,330
33732,976,452,592,118,384,334
34510,765,347,392,53,373,294
35079,585,331,213,6,372,325
35214,447,310,166,1,281,309
35203,364,201,131,1,233,200
35107,350,158,211,28,139,130
36126,449,155,365,97,84,58
35276,815,433,659,353,156,80
33935,1110,655,908,533,202,122
31960,1405,772,1173,761,232,169
29076,1604,899,1371,1050,233,151
26681,1703,1007,1494,1137,209,130
24999,1656,906,1484,993,172,87
24114,1652,841,1504,912,148,71
23626,1691,929,1518,1025,173,96
23608,1579,809,1378,865,201,103
24245,1521,737,1269,726,252,119
26486,1693,747,1386,869,307,196
30011,1667,732,1333,798,334,186
30731,1681,737,1361,726,320,187
31215,1795,867,1497,1155,298,288
31948,1222,678,1043,737,179,140
32675,731,130,611,121,120,9
33378,1046,327,927,261,119,66
34183,1364,467,1222,422,142,45
35142,2041,971,1762,1064,279,93
35915,2295,1039,1884,1229,411,190
36384,2418,945,1843,1221,575,276
36320,2696,963,1949,1500,747,562
35967,2609,941,1872,1370,737,521
36773,2976,941,2336,1278,640,431
35724,4782,2188,3886,2813,896,625
34511,6140,3303,5010,4141,1130,838
32562,7008,4284,5711,5345,1297,1061
29562,7049,4322,5843,5391,1206,1069
26971,6997,4357,5839,5319,1158,962
25256,7317,4988,5997,5964,1320,976
24448,7459,5080,6103,6169,1356,1089
24169,7244,4706,5876,5738,1368,1032
23869,7311,4669,5925,5779,1386,1110
24666,7271,4653,5892,5764,1379,1111
26764,7114,4497,5743,5563,1371,1066
30261,7051,4484,5682,5556,1369,1072
30801,6778,4171,5494,5175,1284,1004
31510,6456,4322,5359,5378,1097,1056
32429,5546,3482,4419,4248,1127,766
33547,5194,2504,3974,3286,1220,782
34565,5637,2400,4262,3479,1375,1079
35542,6028,2481,4494,3723,1534,1242
36608,6430,2611,4760,4120,1670,1509
37279,6452,2551,4695,4093,1757,1542
37486,6545,2489,4768,4137,1777,1648
37187,6730,2562,4899,4399,1831,1837
37162,6706,2764,4864,4622,1842,1858
38142,6669,2617,5042,4255,1627,1638
37286,7453,3646,5891,5321,1562,1675
36111,7814,4208,6190,5719,1624,1511
34221,8288,4663,6499,6337,1789,1674
31260,8560,5038,6644,6847,1916,1809
28530,8651,5210,6702,7121,1949,1911
26601,8534,5173,6644,7108,1890,1935
25542,8452,5179,6578,7028,1874,1849
24963,8374,5087,6525,6907,1849,1820
24745,8205,4898,6414,6633,1791,1735
25358,7937,4541,6129,6162,1808,1621
27190,7712,4116,5925,5765,1787,1649
30229,7232,3340,5523,4889,1709,1549
31314,7301,3532,5576,5176,1725,1644
32330,6940,3293,5122,4913,1818,1620
33886,6410,2431,4603,3918,1807,1487
35426,6494,2177,4576,3876,1918,1699
36611,6307,1942,4366,3736,1941,1794
37677,6003,1850,4007,3745,1996,1895
38757,5367,1310,3482,3088,1885,1778
39394,5068,1042,3329,2626,1739,1584
39477,5484,1492,3657,3146,1827,1654
38804,5773,1720,4008,3373,1765,1653
38008,6201,2336,4464,4034,1737,1698
38261,6652,2647,5172,4240,1480,1593
36861,7568,4041,6027,5547,1541,1506
35494,8297,4964,6548,6512,1749,1548
34025,8599,5028,6731,6703,1868,1675
31784,8806,5254,6831,7044,1975,1790
29465,8813,5214,6840,7072,1973,1858
27405,8803,5837,6692,7814,2111,1977
26063,8725,5850,6609,7849,2116,1999
25167,8678,5877,6595,7847,2083,1970
24668,8588,5778,6516,7712,2072,1934
24638,8590,5686,6519,7633,2071,1947
25184,8488,5520,6511,7421,1977,1901
26134,8394,5434,6440,7218,1954,1784
27264,8271,5103,6526,6884,1745,1781
29494,8149,5053,6434,6607,1715,1554
31610,8281,4744,6233,6375,2048,1631
33197,8816,4511,6593,6568,2223,2057
34413,8943,4509,6633,6773,2310,2264
35184,9075,4684,6738,6985,2337,2301
35617,9098,4662,6754,6982,2344,2320
35875,9253,4797,6881,7189,2372,2392
35744,9268,4793,6924,7168,2344,2375
35284,9144,4628,6845,6951,2299,2323
35609,9074,4594,6799,6865,2275,2271
36503,9142,4709,6908,6928,2234,2219
35804,9220,4873,6967,7078,2253,2205
34804,9478,5518,7113,7910,2365,2392
33578,9372,5596,7017,7951,2355,2355
31939,9079,5295,6729,7524,2350,2229
30025,8490,4218,6322,6381,2168,2163
28273,7709,3225,5690,5235,2019,2010
27026,7273,3188,5061,5338,2212,2150
26225,6376,2381,4179,4714,2197,2333
25839,5297,1277,3426,3144,1871,1867
25680,5068,1074,3408,2664,1660,1590
25936,5384,1445,3937,3019,1447,1574
26554,5546,2175,4003,3628,1543,1453
27321,5111,2015,3408,3638,1703,1623
29549,4187,1029,2438,2415,1749,1593
31718,3814,1028,2265,1375,1549,1288
33177,4661,1028,2966,2191,1695,1699
33932,4850,1021,3255,2485,1595,1508
34272,5029,1233,3559,2490,1470,1257
34324,5648,1708,4134,2986,1514,1278
34254,6330,2325,4701,3753,1629,1428
34208,6560,2516,4968,4044,1592,1528
34144,6291,2404,4744,3733,1547,1329
34885,6265,3067,4549,4863,1716,1796
36077,4619,1623,3336,3113,1283,1490
35473,3576,1012,2772,1737,804,834
34170,3875,1610,3053,2349,822,739
32538,3868,1790,3116,2540,752,750
29876,3636,2213,2995,2982,641,769
27216,2754,1120,2334,1480,420,360
25422,3028,1625,2397,2141,631,516
24465,2694,1084,1933,1957,761,873
24116,1966,897,1265,1067,701,904
24229,1666,796,754,403,912,613
25089,2147,845,854,421,1293,1266
27593,2275,1120,736,413,1539,1533
31517,2048,1143,616,234,1432,1377
32741,2044,1285,578,186,1466,1471
32983,1979,1448,352,182,1627,1630
33226,1691,1461,186,43,1505,1504
33327,1381,1171,119,1,1262,1172
33095,1246,1076,73,1,1173,1077
32727,1134,904,67,1,1067,905
32505,1157,1053,75,1,1082,1054
32227,1027,1037,91,1,936,1038
31969,797,648,80,1,717,649
32044,779,627,98,1,681,628
33507,800,571,226,1,574,572
35641,954,430,494,18,460,412
35539,1393,649,785,253,608,396
35002,2042,961,1217,655,825,615
33697,2493,976,1614,1029,879,706
31437,2854,979,1853,1363,1001,705
29338,3205,982,2118,1528,1087,817
28081,3444,982,2371,1587,1073,867
27525,3709,1154,2694,2062,1015,908
27387,3502,1327,2631,2028,871,701
27638,3426,1271,2626,1904,800,633
28695,3554,1402,2669,2048,885,646
31419,3650,1591,2769,2390,881,799
35663,3412,1375,2677,2000,735,625
36277,3512,1380,2800,1906,712,526
35728,3802,1741,2972,2347,830,606
34900,3627,1628,2840,2237,787,609
34402,3324,1046,2642,1492,682,446
33840,4106,1541,3232,2266,874,725
32908,3941,1532,3019,2223,922,691
32542,3679,1472,2777,2361,902,889
32155,2770,984,2040,1453,730,704
32071,2326,1010,1773,805,553,505
32735,2665,1016,1817,1212,848,508
34665,2841,1018,1971,1499,870,1033
36478,2305,1018,1619,863,686,460
36310,2854,1017,2017,1387,837,613
35601,3260,1018,2515,1765,745,822
33890,3324,1280,2579,1831,745,551
31228,3942,1880,3175,2734,767,854
28909,3737,1832,3026,2491,711,659
27440,3627,2088,3021,2748,606,660
26707,3133,1643,2454,2103,679,460
26480,2952,1178,2197,1822,755,644
26682,2512,1004,1778,1213,734,547
27694,2341,993,1644,1089,697,599
30328,2149,990,1453,931,696,596
34442,1907,981,1372,644,535,504
35064,1734,916,1283,603,451,422
34506,1574,895,1083,701,491,465
34234,1095,720,602,298,493,546
33607,697,437,270,66,427,433
32936,580,421,103,24,477,445
32367,509,420,53,4,456,424
32106,505,389,82,1,423,390
31747,575,407,126,1,449,408
31449,653,468,222,13,431,481
31633,718,359,387,29,331,330
33018,885,271,640,56,245,215
35007,1320,432,1134,316,186,116
34921,2213,1002,2001,1158,212,156
34527,2919,1739,2708,1905,211,166
33338,3598,2249,3290,2450,308,201
31131,4314,2826,3790,3124,524,298
29113,4778,2854,4154,3328,624,474
27875,5068,3398,4445,3952,623,554
27343,4889,3860,4394,4440,495,580
27307,3798,2455,3403,2733,395,278
27638,4021,2913,3549,3259,472,346
28670,3790,2280,3349,2630,441,350
31317,3912,2265,3392,2603,520,338
35358,4124,2736,3559,3263,565,527
35858,3374,1953,2856,2334,518,381
34923,2834,1577,2331,1945,503,368
34275,2111,989,1667,932,444,232
33740,2077,950,1591,857,486,302
33031,2066,910,1443,1221,623,483
32434,1290,735,822,366,468,369
32133,838,242,419,44,419,198
31779,751,274,274,27,477,247
31670,722,448,191,15,531,433
31917,569,398,117,22,452,379
33366,642,291,338,46,304,245
34797,869,307,660,166,209,141
34685,1428,605,1135,455,293,150
34238,2058,996,1632,1031,426,288
32893,2394,1009,1903,1398,491,389
30499,2599,1173,1966,1612,633,439
28282,2624,1095,1923,1615,701,520
26919,2335,932,1701,1217,634,467
26287,2200,970,1583,1181,617,505
26139,1719,933,1219,612,500,324
26363,1673,915,1193,562,480,434
27318,1562,862,979,574,583,582
29829,1225,687,691,254,534,681
33734,933,490,451,183,482,560
34579,738,436,307,68,431,404
34077,741,505,199,46,542,551
33662,750,761,61,9,689,770
33270,719,631,57,5,662,636
32706,843,741,86,5,757,746
32111,977,829,229,6,748,835
31938,1068,748,344,35,724,783
31687,1106,616,407,68,699,684
31347,1155,685,539,106,616,745
31248,1132,704,621,173,511,531
32201,1213,568,812,225,401,343
33486,1536,770,1272,477,264,293
33028,2099,1011,1786,1059,313,256
32588,2645,1189,2264,1532,381,343
31696,3102,1506,2690,1927,412,421
30291,3417,1669,3022,2006,395,337
28797,4068,2341,3558,2727,510,386
27654,4250,2421,3678,2835,572,414
27122,4453,2474,3793,2901,660,427
26969,4727,2691,4041,3260,686,569
27206,4599,2578,3905,3093,694,515
27780,4591,2704,3881,3294,710,590
29057,4210,2479,3572,2974,638,495
30963,3876,2112,3209,2578,667,466
32102,3716,1969,3128,2457,588,488
32761,3473,2344,3048,2777,425,433
32491,2614,1664,2293,1852,321,188
31785,2221,1027,1930,1177,291,150
30978,2383,1210,2053,1402,330,192
30173,2378,1234,2021,1474,357,240
29537,2272,975,1911,1051,361,202
29079,2820,1356,2349,1666,471,310
28796,3037,1481,2526,1822,511,341
28809,3257,1877,2756,2292,501,415
30036,3214,1934,2733,2280,481,346
31588,3399,1790,2914,2079,485,289
31364,4330,2385,3695,2815,635,430
31083,5320,3053,4511,3682,809,629
30348,6098,3926,5115,4736,983,810
29241,6516,4644,5441,5553,1075,909
27949,6439,4675,5411,5525,1028,850
26860,6365,4693,5418,5516,947,823
26245,6241,4507,5261,5298,980,791
25972,6284,4447,5293,5273,991,826
25987,6227,4319,5239,5150,988,831
26321,6094,4066,5088,4872,1006,806
27277,6203,4152,5163,4988,1040,836
28144,5975,3802,4992,4638,983,836
28886,5578,3368,4673,4119,905,751
29832,5171,3033,4384,3655,787,622
29914,4940,2693,4127,3216,813,523
29701,5141,2673,4298,3263,843,590
29399,5610,3229,4586,3943,1024,714
29270,5378,3020,4339,3887,1039,867
29063,4519,2068,3615,2786,904,718
28817,4301,2011,3395,2816,906,805
28592,3802,1541,2962,2261,840,720
28991,3582,1767,2759,2580,823,813
30559,2816,1130,2220,1811,596,681
32163,2487,1009,2085,1058,402,331
31920,3402,1346,2853,1721,549,375
31168,4855,2682,3963,3351,892,669
30041,5289,2825,4261,3628,1028,803
28291,5485,2892,4538,3694,947,802
26315,5803,3507,4767,4289,1036,782
24794,5656,3649,4592,4457,1064,808
